station_code,country,helcom_subbasin,helcom_l3,helcom_l4,ices_ecoregion,ospar_region,ospar_subregion,is_amap_area,is_helcom_area,is_ospar_area,station_name,station_longname,station_replacedby,station_asmtmimeparent,station_activefromdate,station_activeuntildate,station_programgovernance,station_governance,station_purpm,station_latitude,station_latituderange,station_longitude,station_longituderange,station_geometry,station_datatype,station_wltyp,station_mstat,station_notes,station_deprecated
4812,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,580 HI_580S,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S,60.75,0.0045,4,0.00917,"GEOMETRYCOLLECTION(POINT(4.00000 60.75000),POLYGON((3.99083 60.75450,4.00917 60.75450,4.00917 60.74550,3.99083 60.74550,3.99083 60.75450)))",CS,CF,RH,NA,FALSE
4776,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,459 HI_459S,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S,60.83333,0.0045,3.41667,0.00916,"GEOMETRYCOLLECTION(POINT(3.41667 60.83333),POLYGON((3.40750 60.83783,3.42583 60.83783,3.42583 60.82883,3.40750 60.82883,3.40750 60.83783)))",CS,CF,B,NA,FALSE
4775,Norway,NA,NA,NA,Celtic Seas,2,Northern North Sea,FALSE,FALSE,TRUE,451 HI_451S,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S,61.28333,0.0045,1.75,0.00933,"GEOMETRYCOLLECTION(POINT(1.75000 61.28333),POLYGON((1.74067 61.28783,1.75933 61.28783,1.75933 61.27883,1.74067 61.27883,1.74067 61.28783)))",CS,CF,RH,NA,FALSE
4927,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,25A Hinnøy,"25A Hindøyna area, Askvoll",NA,NA,2004,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,61.36917,1.6e-4,4.87783,3.4e-4,"GEOMETRYCOLLECTION(POINT(4.87783 61.36917),POLYGON((4.87750 61.36933,4.87817 61.36933,4.87817 61.36900,4.87750 61.36900,4.87750 61.36933)))",CF,CF,RH,NA,FALSE
4930,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,25G Hinnøy,"25G Hindøyna area, Askvoll",NA,NA,2004,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,61.36917,1.6e-4,4.87783,3.4e-4,"GEOMETRYCOLLECTION(POINT(4.87783 61.36917),POLYGON((4.87750 61.36933,4.87817 61.36933,4.87817 61.36900,4.87750 61.36900,4.87750 61.36933)))",CF~EF,CF,RH,NA,FALSE
4932,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,25GA Hinnøy area,NA,NA,NA,1992,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),NA,61.3695,0.00183,4.879,0.00383,"GEOMETRYCOLLECTION(POINT(4.87900 61.36950),POLYGON((4.87517 61.37133,4.88283 61.37133,4.88283 61.36767,4.87517 61.36767,4.87517 61.37133)))",NA,NA,RH,Deprecated - see comments,TRUE
4929,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,25AA Hinnøy area,NA,NA,NA,1992,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),NA,61.3695,0.00183,4.879,0.00383,"GEOMETRYCOLLECTION(POINT(4.87900 61.36950),POLYGON((4.87517 61.37133,4.88283 61.37133,4.88283 61.36767,4.87517 61.36767,4.87517 61.37133)))",NA,NA,RH,Deprecated - see comments,TRUE
4928,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,25A Hinnøy,"25A Hindøyna area, Askvoll",4927,NA,1992,1993,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,61.37,1.7e-4,4.88,3.3e-4,"GEOMETRYCOLLECTION(POINT(4.88000 61.37000),POLYGON((4.87967 61.37017,4.88033 61.37017,4.88033 61.36983,4.87967 61.36983,4.87967 61.37017)))",CF,CF,RH,NA,FALSE
4931,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,25G Hinnøy,"25G Hindøyna area, Askvoll",4930,NA,1992,1992,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,61.37,1.7e-4,4.88,3.3e-4,"GEOMETRYCOLLECTION(POINT(4.88000 61.37000),POLYGON((4.87967 61.37017,4.88033 61.37017,4.88033 61.36983,4.87967 61.36983,4.87967 61.37017)))",CF~EF,CF,RH,NA,FALSE
4813,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,642 HI_642S,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S,61.69167,0.0045,7.78333,0.0095,"GEOMETRYCOLLECTION(POINT(7.78333 61.69167),POLYGON((7.77383 61.69617,7.79283 61.69617,7.79283 61.68717,7.77383 61.68717,7.77383 61.69617)))",CS,CF,RH,NA,FALSE
4814,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Sea,FALSE,FALSE,TRUE,657 HI_657S,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S,61.70667,0.0045,5.83,0.0095,"GEOMETRYCOLLECTION(POINT(5.83000 61.70667),POLYGON((5.82050 61.71117,5.83950 61.71117,5.83950 61.70217,5.82050 61.70217,5.82050 61.71117)))",CS,CF,RH,NA,FALSE
4934,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,26A Hamnen,"26A Hamnen area, Bremanger",NA,NA,2004,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,61.87533,1.7e-4,5.22167,3.3e-4,"GEOMETRYCOLLECTION(POINT(5.22167 61.87533),POLYGON((5.22133 61.87550,5.22200 61.87550,5.22200 61.87517,5.22133 61.87517,5.22133 61.87550)))",CF,CF,RH,NA,FALSE
4936,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,26G Hamnen,NA,NA,NA,1992,2004,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,61.87533,1.7e-4,5.22167,3.3e-4,"GEOMETRYCOLLECTION(POINT(5.22167 61.87533),POLYGON((5.22133 61.87550,5.22200 61.87550,5.22200 61.87517,5.22133 61.87517,5.22133 61.87550)))",CF~EF,CF,RH,NA,FALSE
4935,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,26AA Hamnen area,NA,NA,NA,1992,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),NA,61.876,0.00183,5.22167,0.00383,"GEOMETRYCOLLECTION(POINT(5.22167 61.87600),POLYGON((5.21783 61.87783,5.22550 61.87783,5.22550 61.87417,5.21783 61.87417,5.21783 61.87783)))",NA,NA,RH,Deprecated - see comments,TRUE
4933,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,26A Hamnen,"26A Hamnen area, Bremanger",4934,NA,1992,1993,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,61.87667,1.6e-4,5.22167,3.3e-4,"GEOMETRYCOLLECTION(POINT(5.22167 61.87667),POLYGON((5.22133 61.87683,5.22200 61.87683,5.22200 61.87650,5.22133 61.87650,5.22133 61.87683)))",CF,CF,RH,NA,FALSE
4848,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,26A2 Måløy,"26A2 Vågsvåg, Outer Nordfjord",NA,NA,2013,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,61.93622,0.00718,5.04878,0.01524,"GEOMETRYCOLLECTION(POINT(5.04878 61.93622),POLYGON((5.03355 61.94340,5.06402 61.94340,5.06402 61.92904,5.03355 61.92904,5.03355 61.94340)))",CF,CF,RH,NA,FALSE
4819,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,674 HI_674S,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S,62.11667,0.0045,6.83333,0.00967,"GEOMETRYCOLLECTION(POINT(6.83333 62.11667),POLYGON((6.82367 62.12117,6.84300 62.12117,6.84300 62.11217,6.82367 62.11217,6.82367 62.12117)))",CS,CF,RH,NA,FALSE
4944,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,27S Stadtlandet (east),NA,NA,NA,1992,2004,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,62.155,8.3e-4,5.355,0.002,"GEOMETRYCOLLECTION(POINT(5.35500 62.15500),POLYGON((5.35300 62.15583,5.35700 62.15583,5.35700 62.15417,5.35300 62.15417,5.35300 62.15583)))",CS,CF,RH,NA,FALSE
4941,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,27G Røydeskjær,"27G Rovdeskjeret area, Vanylven, Søre Sunnmøre",NA,NA,2004,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,62.18333,1.7e-4,5.73833,3.4e-4,"GEOMETRYCOLLECTION(POINT(5.73833 62.18333),POLYGON((5.73800 62.18350,5.73867 62.18350,5.73867 62.18317,5.73800 62.18317,5.73800 62.18350)))",CF~EF,CF,RH,NA,FALSE
4942,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,27GA Røydeskjær area,NA,NA,NA,1992,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),NA,62.18333,0.00184,5.74033,0.00384,"GEOMETRYCOLLECTION(POINT(5.74033 62.18333),POLYGON((5.73650 62.18517,5.74417 62.18517,5.74417 62.18150,5.73650 62.18150,5.73650 62.18517)))",NA,NA,RH,Deprecated - see comments,TRUE
4940,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,27G Røydeskjær,"27G Rovdeskjeret area, Vanylven, Søre Sunnmøre",4941,NA,1992,1992,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,62.18333,1.7e-4,5.74233,3.4e-4,"GEOMETRYCOLLECTION(POINT(5.74233 62.18333),POLYGON((5.74200 62.18350,5.74267 62.18350,5.74267 62.18317,5.74200 62.18317,5.74200 62.18350)))",CF~EF,CF,RH,NA,FALSE
4943,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,27H Storholmen,NA,NA,NA,1992,1992,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,62.18967,1.6e-4,5.39317,3.3e-4,"GEOMETRYCOLLECTION(POINT(5.39317 62.18967),POLYGON((5.39283 62.18983,5.39350 62.18983,5.39350 62.18950,5.39283 62.18950,5.39283 62.18983)))",CF~EF,CF,RH,NA,FALSE
4937,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,27A Grinden,"27A Granden, Sande, Søre Sunnmøre",NA,NA,2005,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,62.2005,1.7e-4,5.4215,3.3e-4,"GEOMETRYCOLLECTION(POINT(5.42150 62.20050),POLYGON((5.42117 62.20067,5.42183 62.20067,5.42183 62.20033,5.42117 62.20033,5.42117 62.20067)))",CF,CF,RH,NA,FALSE
4939,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,27AA Grinden area,NA,NA,NA,1992,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),NA,62.20183,0.00184,5.42117,0.00383,"GEOMETRYCOLLECTION(POINT(5.42117 62.20183),POLYGON((5.41733 62.20367,5.42500 62.20367,5.42500 62.20000,5.41733 62.20000,5.41733 62.20367)))",NA,NA,RH,Deprecated - see comments,TRUE
4938,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,27A Grinden,"27A Granden, Sande, Søre Sunnmøre",4937,NA,1992,2004,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,62.20333,1.7e-4,5.42083,3.4e-4,"GEOMETRYCOLLECTION(POINT(5.42083 62.20333),POLYGON((5.42050 62.20350,5.42117 62.20350,5.42117 62.20317,5.42050 62.20317,5.42050 62.20350)))",CF,CF,RH,NA,FALSE
4949,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,28G Grønevikholmen (Eiksundet),NA,NA,NA,1992,2004,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,62.24667,1.6e-4,5.88333,3.4e-4,"GEOMETRYCOLLECTION(POINT(5.88333 62.24667),POLYGON((5.88300 62.24683,5.88367 62.24683,5.88367 62.24650,5.88300 62.24650,5.88300 62.24683)))",CF~EF,CF,RH,NA,FALSE
4946,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,28A Eiksundet,"28A Eiksundet area, Sunnmøre",NA,NA,1993,2004,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,62.2515,1.7e-4,5.8665,3.3e-4,"GEOMETRYCOLLECTION(POINT(5.86650 62.25150),POLYGON((5.86617 62.25167,5.86683 62.25167,5.86683 62.25133,5.86617 62.25133,5.86617 62.25167)))",CF,CF,RH,NA,FALSE
4945,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,28A Eiksundet,"28A Eiksundet area, Sunnmøre",NA,NA,1992,1992,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,62.25167,1.6e-4,5.864,3.3e-4,"GEOMETRYCOLLECTION(POINT(5.86400 62.25167),POLYGON((5.86367 62.25183,5.86433 62.25183,5.86433 62.25150,5.86367 62.25150,5.86367 62.25183)))",CF,CF,RH,NA,FALSE
4948,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,28AA Eiksundet area,NA,NA,NA,1992,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),NA,62.25167,0.00183,5.864,0.00383,"GEOMETRYCOLLECTION(POINT(5.86400 62.25167),POLYGON((5.86017 62.25350,5.86783 62.25350,5.86783 62.24983,5.86017 62.24983,5.86017 62.25350)))",NA,NA,IH,Deprecated - see comments,TRUE
4947,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,28A Eiksundet,"28A Eiksundet area, Sunnmøre",NA,NA,2005,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,62.25183,1.7e-4,5.86167,3.3e-4,"GEOMETRYCOLLECTION(POINT(5.86167 62.25183),POLYGON((5.86133 62.25200,5.86200 62.25200,5.86200 62.25167,5.86133 62.25167,5.86133 62.25200)))",CF,CF,RH,NA,FALSE
4950,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,28H Øveråneset (Hareid),NA,NA,NA,1992,1992,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,62.3615,1.7e-4,6.07783,3.4e-4,"GEOMETRYCOLLECTION(POINT(6.07783 62.36150),POLYGON((6.07750 62.36167,6.07817 62.36167,6.07817 62.36133,6.07750 62.36133,6.07750 62.36167)))",CF~EF,CF,IH,NA,FALSE
12207,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,28A2 Ålesund harbour,28A2 Ålesund harbour,NA,NA,2017,NA,OSPAR CEMP,Norwegian Institute of Water Research  (NIVA),S~T,62.46585,0.00718,6.2396,0.01551,"GEOMETRYCOLLECTION(POINT(6.23960 62.46585),POLYGON((6.22410 62.47303,6.25511 62.47303,6.25511 62.45867,6.22410 62.45867,6.22410 62.47303)))",CF~EF,CF,IH-H,NA,FALSE
4849,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,28B Ålesund area by Hundsvær,28B Ålesund harbour area,NA,NA,2013,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,62.46778,0.08973,6.06862,0.19382,"GEOMETRYCOLLECTION(POINT(6.06862 62.46778),POLYGON((5.87479 62.55751,6.26244 62.55751,6.26244 62.37806,5.87479 62.37806,5.87479 62.55751)))",CF,CF,RH,NA,FALSE
5042,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,I916 Sundalsfjord (Hydro kai),NA,NA,NA,2004,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,62.68417,1.6e-4,8.55183,3.4e-4,"GEOMETRYCOLLECTION(POINT(8.55183 62.68417),POLYGON((8.55150 62.68433,8.55217 62.68433,8.55217 62.68400,8.55150 62.68400,8.55150 62.68433)))",CF,CF,IH,NA,FALSE
5037,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,I911 Horvika,NA,NA,NA,1995,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,62.735,1.7e-4,8.52333,3.4e-4,"GEOMETRYCOLLECTION(POINT(8.52333 62.73500),POLYGON((8.52300 62.73517,8.52367 62.73517,8.52367 62.73483,8.52300 62.73483,8.52300 62.73517)))",CF,CF,RH,NA,FALSE
5040,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,I914 Flåøya (southeast),NA,NA,NA,2003,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,62.75583,1.7e-4,8.445,3.3e-4,"GEOMETRYCOLLECTION(POINT(8.44500 62.75583),POLYGON((8.44467 62.75600,8.44533 62.75600,8.44533 62.75567,8.44467 62.75567,8.44467 62.75600)))",CF,CF,RH,NA,FALSE
5041,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,I915 Flåøya (northwest),NA,NA,NA,2003,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,62.758,1.7e-4,8.43983,3.4e-4,"GEOMETRYCOLLECTION(POINT(8.43983 62.75800),POLYGON((8.43950 62.75817,8.44017 62.75817,8.44017 62.75783,8.43950 62.75783,8.43950 62.75817)))",CF,CF,IH,NA,FALSE
5039,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,I913 Fjøseid,NA,NA,NA,1999,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,62.80983,1.7e-4,8.27467,3.3e-4,"GEOMETRYCOLLECTION(POINT(8.27467 62.80983),POLYGON((8.27433 62.81000,8.27500 62.81000,8.27500 62.80967,8.27433 62.80967,8.27433 62.81000)))",CF,CF,IH,NA,FALSE
5038,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,I912 Honnhammer,NA,NA,NA,1995,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,62.85333,1.7e-4,8.16167,3.3e-4,"GEOMETRYCOLLECTION(POINT(8.16167 62.85333),POLYGON((8.16133 62.85350,8.16200 62.85350,8.16200 62.85317,8.16133 62.85317,8.16133 62.85350)))",CF,CF,IH,NA,FALSE
4768,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,89S Thamshavn,"89S Thamshamn, Trondheimsfjord",NA,NA,2004,NA,National~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,63.32833,8.4e-4,9.875,0.002,"GEOMETRYCOLLECTION(POINT(9.87500 63.32833),POLYGON((9.87300 63.32917,9.87700 63.32917,9.87700 63.32750,9.87300 63.32750,9.87300 63.32917)))",CS,NA,IH,NA,FALSE
4767,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,89SA Thamshavn,NA,NA,NA,1987,NA,National,Norwegian Institute of Water Research  (NIVA),NA,63.32917,0.0045,9.875,0.01,"GEOMETRYCOLLECTION(POINT(9.87500 63.32917),POLYGON((9.86500 63.33367,9.88500 63.33367,9.88500 63.32467,9.86500 63.32467,9.86500 63.33367)))",NA,NA,RH,Deprecated - see comments,TRUE
4653,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,89S Thamshavn,"89S Thamshamn, Trondheimsfjord",4768,NA,1987,2003,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,63.33,8.3e-4,9.875,0.002,"GEOMETRYCOLLECTION(POINT(9.87500 63.33000),POLYGON((9.87300 63.33083,9.87700 63.33083,9.87700 63.32917,9.87300 63.32917,9.87300 63.33083)))",CS,CF,IH,NA,FALSE
5124,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,84A Tråsåvika,NA,NA,NA,1984,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,63.3465,1.7e-4,9.95717,3.3e-4,"GEOMETRYCOLLECTION(POINT(9.95717 63.34650),POLYGON((9.95683 63.34667,9.95750 63.34667,9.95750 63.34633,9.95683 63.34633,9.95683 63.34667)))",CF,CF,RH,NA,FALSE
5127,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,84G Tråsåvika,NA,NA,NA,1992,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,63.3465,1.7e-4,9.95717,3.3e-4,"GEOMETRYCOLLECTION(POINT(9.95717 63.34650),POLYGON((9.95683 63.34667,9.95750 63.34667,9.95750 63.34633,9.95683 63.34633,9.95683 63.34667)))",CF~EF,CF,RH,NA,FALSE
5125,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,84B Tråsåvika,NA,NA,NA,1984,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,63.34867,0.00266,9.96133,0.006,"GEOMETRYCOLLECTION(POINT(9.96133 63.34867),POLYGON((9.95533 63.35133,9.96733 63.35133,9.96733 63.34600,9.95533 63.34600,9.95533 63.35133)))",CF,CF,RH,NA,FALSE
5126,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,84F Tråsåvika,NA,NA,NA,1988,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,63.34867,0.00266,9.96133,0.006,"GEOMETRYCOLLECTION(POINT(9.96133 63.34867),POLYGON((9.95533 63.35133,9.96733 63.35133,9.96733 63.34600,9.95533 63.34600,9.95533 63.35133)))",CF,CF,RH,NA,FALSE
4655,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,91A Nerdvika,NA,NA,NA,1992,NA,AMAP~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,63.35267,1.6e-4,8.15717,3.3e-4,"GEOMETRYCOLLECTION(POINT(8.15717 63.35267),POLYGON((8.15683 63.35283,8.15750 63.35283,8.15750 63.35250,8.15683 63.35250,8.15683 63.35283)))",CF,CF,RH,NA,FALSE
5128,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,84S Trossavika,NA,NA,NA,1987,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,63.36167,8.3e-4,9.95667,0.002,"GEOMETRYCOLLECTION(POINT(9.95667 63.36167),POLYGON((9.95467 63.36250,9.95867 63.36250,9.95867 63.36083,9.95467 63.36083,9.95467 63.36250)))",CS,CF,RH,NA,FALSE
4648,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,85A Geitstrand,NA,NA,NA,1984,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,63.364,1.7e-4,9.9275,3.3e-4,"GEOMETRYCOLLECTION(POINT(9.92750 63.36400),POLYGON((9.92717 63.36417,9.92783 63.36417,9.92783 63.36383,9.92717 63.36383,9.92717 63.36417)))",CF,CF,RH,NA,FALSE
5123,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,83A Frøsetskjær,NA,NA,NA,1984,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,63.42817,1.6e-4,10.10667,3.3e-4,"GEOMETRYCOLLECTION(POINT(10.10667 63.42817),POLYGON((10.10633 63.42833,10.10700 63.42833,10.10700 63.42800,10.10633 63.42800,10.10633 63.42833)))",CF,CF,RH,NA,FALSE
5117,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,81A Biologisk Stasjon,NA,NA,NA,1984,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,63.44167,1.6e-4,10.34917,3.3e-4,"GEOMETRYCOLLECTION(POINT(10.34917 63.44167),POLYGON((10.34883 63.44183,10.34950 63.44183,10.34950 63.44150,10.34883 63.44150,10.34883 63.44183)))",CF,CF,RH,NA,FALSE
4649,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,86A Geitnes,NA,NA,NA,1984,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,63.44283,1.7e-4,9.97767,3.3e-4,"GEOMETRYCOLLECTION(POINT(9.97767 63.44283),POLYGON((9.97733 63.44300,9.97800 63.44300,9.97800 63.44267,9.97733 63.44267,9.97733 63.44300)))",CF,CF,RH,NA,FALSE
4843,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,80B Munkholmen,80B Trondheim harbour,NA,NA,2009,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,63.44563,0.08971,10.37173,0.2004,"GEOMETRYCOLLECTION(POINT(10.37173 63.44563),POLYGON((10.17132 63.53534,10.57213 63.53534,10.57213 63.35591,10.17132 63.35591,10.17132 63.53534)))",CF,CF,RH,NA,FALSE
5118,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,82A Flakk,"82A Flakk, Trondheimsfjord",5119,NA,1984,2003,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,63.45,1.7e-4,10.21,3.3e-4,"GEOMETRYCOLLECTION(POINT(10.21000 63.45000),POLYGON((10.20967 63.45017,10.21033 63.45017,10.21033 63.44983,10.20967 63.44983,10.20967 63.45017)))",CF,CF,RH,NA,FALSE
5120,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,82AA Flakk,NA,NA,NA,1984,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),NA,63.45033,8.4e-4,10.20633,0.002,"GEOMETRYCOLLECTION(POINT(10.20633 63.45033),POLYGON((10.20433 63.45117,10.20833 63.45117,10.20833 63.44950,10.20433 63.44950,10.20433 63.45117)))",NA,NA,RH,Deprecated - see comments,TRUE
5121,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,82G Flakk,NA,NA,NA,1992,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,63.45067,1.6e-4,10.2025,3.3e-4,"GEOMETRYCOLLECTION(POINT(10.20250 63.45067),POLYGON((10.20217 63.45083,10.20283 63.45083,10.20283 63.45050,10.20217 63.45050,10.20217 63.45083)))",CF~EF,CF,RH,NA,FALSE
5119,Norway,NA,NA,NA,Norwegian Sea,1,Norwegian Sea,FALSE,FALSE,TRUE,82A Flakk,"82A Flakk, Trondheimsfjord",NA,NA,2004,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,63.45067,1.6e-4,10.2025,3.3e-4,"GEOMETRYCOLLECTION(POINT(10.20250 63.45067),POLYGON((10.20217 63.45083,10.20283 63.45083,10.20283 63.45050,10.20217 63.45050,10.20217 63.45083)))",CF,CF,RH,NA,FALSE
