"","country","station_code","station_name","sample_latitude","sample_longitude","year","date","species","sex","n_individual","subseries","sample","determinand","matrix","basis","unit","value","censoring","limit_detection","limit_quantification","uncertainty","unit_uncertainty","method_pretreatment","method_analysis","method_extraction","targets_group"
"259","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12042,"CD","LI","W","mg/kg",0.149,"",NA,NA,20,"%",NA,NA,NA,"CD"
"260","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12043,"CD","LI","W","mg/kg",0.049,"",NA,NA,20,"%",NA,NA,NA,"CD"
"261","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12044,"CD","LI","W","mg/kg",0.019,"",NA,NA,20,"%",NA,NA,NA,"CD"
"262","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12045,"CD","LI","W","mg/kg",0.012,"",NA,NA,20,"%",NA,NA,NA,"CD"
"263","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12046,"CD","LI","W","mg/kg",0.009,"",NA,NA,20,"%",NA,NA,NA,"CD"
"264","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12047,"CD","LI","W","mg/kg",0.052,"",NA,NA,20,"%",NA,NA,NA,"CD"
"265","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12048,"CD","LI","W","mg/kg",0.007,"",NA,NA,20,"%",NA,NA,NA,"CD"
"266","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12049,"CD","LI","W","mg/kg",0.047,"",NA,NA,20,"%",NA,NA,NA,"CD"
"267","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12050,"CD","LI","W","mg/kg",0.013,"",NA,NA,20,"%",NA,NA,NA,"CD"
"268","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12051,"CD","LI","W","mg/kg",0.012,"",NA,NA,20,"%",NA,NA,NA,"CD"
"269","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12052,"CD","LI","W","mg/kg",0.005,"",NA,NA,20,"%",NA,NA,NA,"CD"
"270","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12053,"CD","LI","W","mg/kg",0.011,"",NA,NA,20,"%",NA,NA,NA,"CD"
"271","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12054,"CD","LI","W","mg/kg",0.029,"",NA,NA,20,"%",NA,NA,NA,"CD"
"272","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12055,"CD","LI","W","mg/kg",0.013,"",NA,NA,20,"%",NA,NA,NA,"CD"
"273","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12056,"CD","LI","W","mg/kg",0.008,"",NA,NA,20,"%",NA,NA,NA,"CD"
"274","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12057,"CD","LI","W","mg/kg",0.074,"",NA,NA,20,"%",NA,NA,NA,"CD"
"275","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12058,"CD","LI","W","mg/kg",0.02,"",NA,NA,20,"%",NA,NA,NA,"CD"
"276","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12059,"CD","LI","W","mg/kg",0.3,"",NA,NA,20,"%",NA,NA,NA,"CD"
"277","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1998,"1998-10-15","Gadus morhua",NA,1,NA,12060,"CD","LI","W","mg/kg",0.439,"",NA,NA,20,"%",NA,NA,NA,"CD"
"278","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12066,"CD","LI","W","mg/kg",1.13,"",NA,NA,20,"%",NA,NA,NA,"CD"
"279","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12067,"CD","LI","W","mg/kg",0.051,"",NA,NA,20,"%",NA,NA,NA,"CD"
"280","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12068,"CD","LI","W","mg/kg",0.013,"",NA,NA,20,"%",NA,NA,NA,"CD"
"281","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12069,"CD","LI","W","mg/kg",0.044,"",NA,NA,20,"%",NA,NA,NA,"CD"
"282","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12070,"CD","LI","W","mg/kg",0.014,"",NA,NA,20,"%",NA,NA,NA,"CD"
"283","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12071,"CD","LI","W","mg/kg",0.228,"",NA,NA,20,"%",NA,NA,NA,"CD"
"284","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12072,"CD","LI","W","mg/kg",0.039,"",NA,NA,20,"%",NA,NA,NA,"CD"
"285","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12073,"CD","LI","W","mg/kg",0.027,"",NA,NA,20,"%",NA,NA,NA,"CD"
"286","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12074,"CD","LI","W","mg/kg",0.036,"",NA,NA,20,"%",NA,NA,NA,"CD"
"287","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12075,"CD","LI","W","mg/kg",0.095,"",NA,NA,20,"%",NA,NA,NA,"CD"
"288","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12076,"CD","LI","W","mg/kg",0.184,"",NA,NA,20,"%",NA,NA,NA,"CD"
"289","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12077,"CD","LI","W","mg/kg",0.055,"",NA,NA,20,"%",NA,NA,NA,"CD"
"290","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12078,"CD","LI","W","mg/kg",0.028,"",NA,NA,20,"%",NA,NA,NA,"CD"
"291","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12079,"CD","LI","W","mg/kg",0.039,"",NA,NA,20,"%",NA,NA,NA,"CD"
"292","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12080,"CD","LI","W","mg/kg",0.013,"",NA,NA,20,"%",NA,NA,NA,"CD"
"293","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12081,"CD","LI","W","mg/kg",0.079,"",NA,NA,20,"%",NA,NA,NA,"CD"
"294","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12082,"CD","LI","W","mg/kg",0.038,"",NA,NA,20,"%",NA,NA,NA,"CD"
"295","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12083,"CD","LI","W","mg/kg",0.016,"",NA,NA,20,"%",NA,NA,NA,"CD"
"296","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12084,"CD","LI","W","mg/kg",0.042,"",NA,NA,20,"%",NA,NA,NA,"CD"
"297","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12085,"CD","LI","W","mg/kg",0.02,"",NA,NA,20,"%",NA,NA,NA,"CD"
"298","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12086,"CD","LI","W","mg/kg",0.019,"",NA,NA,20,"%",NA,NA,NA,"CD"
"299","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12087,"CD","LI","W","mg/kg",0.008,"",NA,NA,20,"%",NA,NA,NA,"CD"
"300","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12088,"CD","LI","W","mg/kg",0.035,"",NA,NA,20,"%",NA,NA,NA,"CD"
"301","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12089,"CD","LI","W","mg/kg",0.043,"",NA,NA,20,"%",NA,NA,NA,"CD"
"302","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,1999,"1999-10-15","Gadus morhua",NA,1,NA,12090,"CD","LI","W","mg/kg",0.069,"",NA,NA,20,"%",NA,NA,NA,"CD"
"303","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12096,"CD","LI","W","mg/kg",0.109,"",NA,NA,20,"%",NA,NA,NA,"CD"
"304","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12097,"CD","LI","W","mg/kg",0.112,"",NA,NA,20,"%",NA,NA,NA,"CD"
"305","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12098,"CD","LI","W","mg/kg",0.0313,"",NA,NA,20,"%",NA,NA,NA,"CD"
"306","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12099,"CD","LI","W","mg/kg",0.0291,"",NA,NA,20,"%",NA,NA,NA,"CD"
"307","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12100,"CD","LI","W","mg/kg",0.0341,"",NA,NA,20,"%",NA,NA,NA,"CD"
"308","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12101,"CD","LI","W","mg/kg",0.0216,"",NA,NA,20,"%",NA,NA,NA,"CD"
"309","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12102,"CD","LI","W","mg/kg",0.0464,"",NA,NA,20,"%",NA,NA,NA,"CD"
"310","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12103,"CD","LI","W","mg/kg",0.0274,"",NA,NA,20,"%",NA,NA,NA,"CD"
"311","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12104,"CD","LI","W","mg/kg",0.0381,"",NA,NA,20,"%",NA,NA,NA,"CD"
"312","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12105,"CD","LI","W","mg/kg",0.0446,"",NA,NA,20,"%",NA,NA,NA,"CD"
"313","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12106,"CD","LI","W","mg/kg",0.0175,"",NA,NA,20,"%",NA,NA,NA,"CD"
"314","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12107,"CD","LI","W","mg/kg",0.0269,"",NA,NA,20,"%",NA,NA,NA,"CD"
"315","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12108,"CD","LI","W","mg/kg",0.019,"",NA,NA,20,"%",NA,NA,NA,"CD"
"316","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12109,"CD","LI","W","mg/kg",0.0409,"",NA,NA,20,"%",NA,NA,NA,"CD"
"317","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12110,"CD","LI","W","mg/kg",0.0214,"",NA,NA,20,"%",NA,NA,NA,"CD"
"318","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12111,"CD","LI","W","mg/kg",0.144,"",NA,NA,20,"%",NA,NA,NA,"CD"
"319","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12112,"CD","LI","W","mg/kg",0.0172,"",NA,NA,20,"%",NA,NA,NA,"CD"
"320","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12113,"CD","LI","W","mg/kg",0.0464,"",NA,NA,20,"%",NA,NA,NA,"CD"
"321","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12114,"CD","LI","W","mg/kg",0.012,"",NA,NA,20,"%",NA,NA,NA,"CD"
"322","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12115,"CD","LI","W","mg/kg",0.0186,"",NA,NA,20,"%",NA,NA,NA,"CD"
"323","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12116,"CD","LI","W","mg/kg",0.0221,"",NA,NA,20,"%",NA,NA,NA,"CD"
"324","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12117,"CD","LI","W","mg/kg",0.022,"",NA,NA,20,"%",NA,NA,NA,"CD"
"325","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12118,"CD","LI","W","mg/kg",0.0172,"",NA,NA,20,"%",NA,NA,NA,"CD"
"326","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12119,"CD","LI","W","mg/kg",0.0761,"",NA,NA,20,"%",NA,NA,NA,"CD"
"327","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2002,"2002-10-15","Gadus morhua",NA,1,NA,12120,"CD","LI","W","mg/kg",0.033,"",NA,NA,20,"%",NA,NA,NA,"CD"
"328","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12126,"CD","LI","W","mg/kg",0.0206,"",NA,NA,20,"%",NA,NA,NA,"CD"
"329","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12127,"CD","LI","W","mg/kg",0.0906,"",NA,NA,20,"%",NA,NA,NA,"CD"
"330","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12128,"CD","LI","W","mg/kg",0.0245,"",NA,NA,20,"%",NA,NA,NA,"CD"
"331","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12129,"CD","LI","W","mg/kg",0.0098,"",NA,NA,20,"%",NA,NA,NA,"CD"
"332","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12130,"CD","LI","W","mg/kg",0.012,"",NA,NA,20,"%",NA,NA,NA,"CD"
"333","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12131,"CD","LI","W","mg/kg",0.0483,"",NA,NA,20,"%",NA,NA,NA,"CD"
"334","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12132,"CD","LI","W","mg/kg",0.0648,"",NA,NA,20,"%",NA,NA,NA,"CD"
"335","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12133,"CD","LI","W","mg/kg",0.119,"",NA,NA,20,"%",NA,NA,NA,"CD"
"336","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12134,"CD","LI","W","mg/kg",0.0135,"",NA,NA,20,"%",NA,NA,NA,"CD"
"337","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12135,"CD","LI","W","mg/kg",0.0413,"",NA,NA,20,"%",NA,NA,NA,"CD"
"338","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12136,"CD","LI","W","mg/kg",0.0079,"",NA,NA,20,"%",NA,NA,NA,"CD"
"339","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12137,"CD","LI","W","mg/kg",0.103,"",NA,NA,20,"%",NA,NA,NA,"CD"
"340","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12138,"CD","LI","W","mg/kg",0.0098,"",NA,NA,20,"%",NA,NA,NA,"CD"
"341","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12139,"CD","LI","W","mg/kg",0.0227,"",NA,NA,20,"%",NA,NA,NA,"CD"
"342","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12140,"CD","LI","W","mg/kg",0.0159,"",NA,NA,20,"%",NA,NA,NA,"CD"
"343","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12141,"CD","LI","W","mg/kg",0.0348,"",NA,NA,20,"%",NA,NA,NA,"CD"
"344","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12142,"CD","LI","W","mg/kg",0.0381,"",NA,NA,20,"%",NA,NA,NA,"CD"
"345","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12143,"CD","LI","W","mg/kg",0.0178,"",NA,NA,20,"%",NA,NA,NA,"CD"
"346","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12144,"CD","LI","W","mg/kg",0.0592,"",NA,NA,20,"%",NA,NA,NA,"CD"
"347","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12145,"CD","LI","W","mg/kg",0.0254,"",NA,NA,20,"%",NA,NA,NA,"CD"
"348","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2003,"2003-10-15","Gadus morhua",NA,1,NA,12146,"CD","LI","W","mg/kg",0.0258,"",NA,NA,20,"%",NA,NA,NA,"CD"
"349","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12151,"CD","LI","W","mg/kg",0.0269,"",NA,NA,20,"%",NA,NA,NA,"CD"
"350","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12152,"CD","LI","W","mg/kg",0.0234,"",NA,NA,20,"%",NA,NA,NA,"CD"
"351","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12153,"CD","LI","W","mg/kg",0.0345,"",NA,NA,20,"%",NA,NA,NA,"CD"
"352","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12154,"CD","LI","W","mg/kg",0.0334,"",NA,NA,20,"%",NA,NA,NA,"CD"
"353","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12155,"CD","LI","W","mg/kg",0.052,"",NA,NA,20,"%",NA,NA,NA,"CD"
"354","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12156,"CD","LI","W","mg/kg",0.208,"",NA,NA,20,"%",NA,NA,NA,"CD"
"355","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12157,"CD","LI","W","mg/kg",0.114,"",NA,NA,20,"%",NA,NA,NA,"CD"
"356","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12158,"CD","LI","W","mg/kg",0.0442,"",NA,NA,20,"%",NA,NA,NA,"CD"
"357","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12159,"CD","LI","W","mg/kg",0.32,"",NA,NA,20,"%",NA,NA,NA,"CD"
"358","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12161,"CD","LI","W","mg/kg",0.134,"",NA,NA,20,"%",NA,NA,NA,"CD"
"359","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12162,"CD","LI","W","mg/kg",0.0267,"",NA,NA,20,"%",NA,NA,NA,"CD"
"360","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12163,"CD","LI","W","mg/kg",0.0408,"",NA,NA,20,"%",NA,NA,NA,"CD"
"361","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12164,"CD","LI","W","mg/kg",0.018,"",NA,NA,20,"%",NA,NA,NA,"CD"
"362","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12165,"CD","LI","W","mg/kg",0.0468,"",NA,NA,20,"%",NA,NA,NA,"CD"
"363","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12166,"CD","LI","W","mg/kg",0.0286,"",NA,NA,20,"%",NA,NA,NA,"CD"
"364","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12167,"CD","LI","W","mg/kg",0.0398,"",NA,NA,20,"%",NA,NA,NA,"CD"
"365","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12168,"CD","LI","W","mg/kg",0.319,"",NA,NA,20,"%",NA,NA,NA,"CD"
"366","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12169,"CD","LI","W","mg/kg",0.0302,"",NA,NA,20,"%",NA,NA,NA,"CD"
"367","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12170,"CD","LI","W","mg/kg",0.013,"",NA,NA,20,"%",NA,NA,NA,"CD"
"368","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12171,"CD","LI","W","mg/kg",0.0331,"",NA,NA,20,"%",NA,NA,NA,"CD"
"369","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12172,"CD","LI","W","mg/kg",0.018,"",NA,NA,20,"%",NA,NA,NA,"CD"
"370","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12173,"CD","LI","W","mg/kg",0.013,"",NA,NA,20,"%",NA,NA,NA,"CD"
"371","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12174,"CD","LI","W","mg/kg",0.011,"",NA,NA,20,"%",NA,NA,NA,"CD"
"372","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2004,"2004-10-15","Gadus morhua",NA,1,NA,12175,"CD","LI","W","mg/kg",0.0083,"",NA,NA,20,"%",NA,NA,NA,"CD"
"373","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12181,"CD","LI","W","mg/kg",0.027,"",NA,NA,20,"%",NA,NA,NA,"CD"
"374","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12182,"CD","LI","W","mg/kg",0.063,"",NA,NA,20,"%",NA,NA,NA,"CD"
"375","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12183,"CD","LI","W","mg/kg",0.042,"",NA,NA,20,"%",NA,NA,NA,"CD"
"376","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12184,"CD","LI","W","mg/kg",0.017,"",NA,NA,20,"%",NA,NA,NA,"CD"
"377","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12185,"CD","LI","W","mg/kg",0.066,"",NA,NA,20,"%",NA,NA,NA,"CD"
"378","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12186,"CD","LI","W","mg/kg",0.049,"",NA,NA,20,"%",NA,NA,NA,"CD"
"379","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12187,"CD","LI","W","mg/kg",0.051,"",NA,NA,20,"%",NA,NA,NA,"CD"
"380","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12188,"CD","LI","W","mg/kg",0.033,"",NA,NA,20,"%",NA,NA,NA,"CD"
"381","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12189,"CD","LI","W","mg/kg",0.085,"",NA,NA,20,"%",NA,NA,NA,"CD"
"382","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12190,"CD","LI","W","mg/kg",0.097,"",NA,NA,20,"%",NA,NA,NA,"CD"
"383","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12191,"CD","LI","W","mg/kg",0.046,"",NA,NA,20,"%",NA,NA,NA,"CD"
"384","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2005,"2005-10-15","Gadus morhua",NA,1,NA,12192,"CD","LI","W","mg/kg",0.01,"",NA,NA,20,"%",NA,NA,NA,"CD"
